Region_ID,date,cases,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,NDVI,Rain_Lag_1W,Temp_Lag_1W,Humid_Lag_1W,Rain_Lag_2W,Temp_Lag_2W,Humid_Lag_2W,Rain_Lag_3W,Temp_Lag_3W,Humid_Lag_3W,Rain_Lag_4W,Temp_Lag_4W,Humid_Lag_4W,Rain_Lag_6W,Temp_Lag_6W,Humid_Lag_6W,Rain_Lag_8W,Temp_Lag_8W,Humid_Lag_8W,Rain_Lag_12W,Temp_Lag_12W,Humid_Lag_12W,Cases_Lag_1,Cases_Lag_2,Cases_Lag_3,Cases_Lag_4,Cases_Lag_8,Cases_Lag_12,Mean_Temp_4W,Mean_Rain_4W,Std_Rain_4W,Max_Rain_4W,Cases_Roll_4W_Mean,Cases_Roll_4W_Std,Cases_Roll_4W_Max,Mean_Temp_8W,Mean_Rain_8W,Std_Rain_8W,Max_Rain_8W,Cases_Roll_8W_Mean,Cases_Roll_8W_Std,Cases_Roll_8W_Max,Mean_Temp_12W,Mean_Rain_12W,Std_Rain_12W,Max_Rain_12W,Cases_Roll_12W_Mean,Cases_Roll_12W_Std,Cases_Roll_12W_Max,Cases_Diff_1,Cases_Diff_4,Cases_Pct_1,Cases_Pct_4,Cases_vs_4W_Avg,Cases_vs_8W_Avg,Rain_x_Humidity,Temp_x_Rain,Rain_x_NDVI,Rain4_x_Humid4,Month,Week_of_Year,Year,Sin_Month,Cos_Month,Sin_Week,Cos_Week,Temp_Range,Cases_Target
CAR,2018-11-18,198.0,2.07,22.868571428571432,28.36,15.52,82.44571428571429,2.755e-05,0.6699999999999999,21.91857142857143,83.05571428571429,125.45,22.82,87.79142857142857,0.67,22.75142857142857,82.10571428571428,42.36,23.67714285714285,87.2,15.77,22.607142857142858,86.26285714285714,82.39999999999999,23.79,87.53142857142858,403.04,23.035714285714285,95.68285714285716,146.0,206.0,214.0,202.0,300.0,271.0,22.58964285714286,32.215,62.16017025931184,125.45,191.0,30.7028771724517,214.0,22.997857142857143,27.090000000000003,42.153589577706605,125.45,209.0,33.67491648096562,265.0,23.07547619047619,79.85416666666667,125.65104966159493,449.43,223.83333333333334,38.69186744085328,300.0,52.0,-4.0,0.3561643835616439,-0.01980198019801982,1.03125,0.9428571428571428,1.7066262857142858,0.4733794285714286,5.702849999999999e-05,36.93792,11,46,2018,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,12.84,107.0
CAR,2018-11-25,99.0,12.79,22.608571428571427,27.81,17.6,85.62571428571428,2.917333333333333e-05,2.07,22.868571428571432,82.44571428571429,0.6699999999999999,21.91857142857143,83.05571428571429,125.45,22.82,87.79142857142857,0.67,22.75142857142857,82.10571428571428,21.25,24.142857142857142,85.54714285714286,8.48,23.197142857142858,90.21,81.22,22.99142857142857,91.08,198.0,146.0,206.0,214.0,207.0,237.0,22.55392857142857,35.245000000000005,60.37985398016988,125.45,162.25,49.85562489161401,206.0,22.924285714285716,27.62875,41.90859388086707,125.45,195.5,51.514214404514554,265.0,23.043571428571425,74.15166666666667,127.12755368550356,449.43,212.33333333333334,52.47567979261369,300.0,-99.0,-115.0,-0.5,-0.5373831775700935,0.6064318529862175,0.5038167938931297,10.951528857142854,2.8916362857142857,0.0003731269333333333,0.5501082857142857,11,47,2018,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,10.209999999999997,134.0
CAR,2018-12-02,107.0,0.65,22.29142857142857,27.99,16.65,82.47571428571429,3.079666666666666e-05,12.79,22.608571428571427,85.62571428571428,2.07,22.868571428571432,82.44571428571429,0.6699999999999999,21.91857142857143,83.05571428571429,125.45,22.82,87.79142857142857,42.36,23.67714285714285,87.2,15.77,22.607142857142858,86.26285714285714,128.48,23.12,90.87857142857142,99.0,198.0,146.0,206.0,234.0,252.0,22.421785714285715,4.045,5.867773569816337,12.79,137.5,45.25851669391433,198.0,22.884821428571428,25.73875,42.85016734006356,125.45,179.625,57.20873434812463,265.0,22.974523809523806,63.49916666666667,127.51640967187731,449.43,200.25,58.82195786670724,300.0,8.0,-99.0,0.08080808080808088,-0.48058252427184467,0.7725631768953068,0.5923875432525951,0.5360921428571429,0.1448942857142857,2.001783333333333e-05,110.13434714285715,12,48,2018,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,11.34,133.0
CAR,2018-12-09,134.0,2.52,22.55,28.48,17.14,82.69142857142857,3.242e-05,0.65,22.29142857142857,82.47571428571429,12.79,22.608571428571427,85.62571428571428,2.07,22.868571428571432,82.44571428571429,0.6699999999999999,21.91857142857143,83.05571428571429,0.67,22.75142857142857,82.10571428571428,21.25,24.142857142857142,85.54714285714286,449.43,23.02142857142857,92.59,107.0,99.0,198.0,146.0,265.0,225.0,22.579642857142858,4.5075,5.578879069009755,12.79,134.5,44.90360044955551,198.0,22.685714285714287,23.3975,43.63495936255069,125.45,163.25,47.14339826529277,214.0,22.935238095238095,26.256666666666664,39.30832327622045,125.45,192.66666666666666,61.160494280262434,300.0,27.0,-12.0,0.25233644859813076,-0.0821917808219178,0.988929889298893,0.8158295281582952,2.0838240000000003,0.56826,8.169839999999999e-05,0.5564732857142857,12,49,2018,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,11.34,169.0
CAR,2018-12-16,133.0,3.18,22.207142857142856,27.77,17.71,83.24857142857142,3.565e-05,2.52,22.55,82.69142857142857,0.65,22.29142857142857,82.47571428571429,12.79,22.608571428571427,85.62571428571428,2.07,22.868571428571432,82.44571428571429,125.45,22.82,87.79142857142857,42.36,23.67714285714285,87.2,82.39999999999999,23.79,87.53142857142858,134.0,107.0,99.0,198.0,202.0,300.0,22.41428571428571,4.785,5.44317615612752,12.79,118.25,17.914147109663226,134.0,22.501964285714287,18.5,43.40071526731222,125.45,154.625,45.31772753097223,214.0,22.80333333333333,19.655,35.48887367253895,125.45,178.75,52.96847261257439,265.0,-1.0,-65.0,-0.007462686567164201,-0.3282828282828283,1.1153039832285114,0.8546184738955823,2.6473045714285712,0.7061871428571429,0.000113367,1.7066262857142858,12,50,2018,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,10.059999999999999,151.0
CAR,2018-12-23,169.0,12.35,21.962857142857143,28.08,16.79,83.11,3.888e-05,3.18,22.207142857142856,83.24857142857142,2.52,22.55,82.69142857142857,0.65,22.29142857142857,82.47571428571429,12.79,22.608571428571427,85.62571428571428,0.6699999999999999,21.91857142857143,83.05571428571429,0.67,22.75142857142857,82.10571428571428,8.48,23.197142857142858,90.21,133.0,134.0,107.0,99.0,214.0,207.0,22.252857142857142,4.675,5.2276604072282495,12.35,135.75,25.447658700425112,169.0,22.403392857142858,19.96,42.90889917687764,125.45,149.0,39.28649349876597,206.0,22.70047619047619,19.9775,35.3955518841251,125.45,175.58333333333334,52.257158419307096,265.0,36.0,70.0,0.2706766917293233,0.707070707070707,1.2358318098720293,1.1266666666666667,10.264085,2.712412857142857,0.000480168,10.951528857142854,12,51,2018,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,11.29,0.0
CAR,2018-12-30,151.0,19.41,21.891428571428573,27.87,17.43,84.42714285714285,3.888e-05,12.35,21.962857142857143,83.11,3.18,22.207142857142856,83.24857142857142,2.52,22.55,82.69142857142857,0.65,22.29142857142857,82.47571428571429,2.07,22.868571428571432,82.44571428571429,125.45,22.82,87.79142857142857,15.77,22.607142857142858,86.26285714285714,169.0,133.0,134.0,107.0,206.0,234.0,22.152857142857144,9.365,8.060614120522626,19.41,146.75,16.977926846349302,169.0,22.287321428571428,6.705,7.119566599973165,19.41,142.125,32.02872594584891,198.0,22.640833333333333,20.280833333333334,35.371805530890356,125.45,168.66666666666666,49.22736366425979,265.0,-18.0,44.0,-0.10650887573964496,0.4112149532710281,1.0219966159052454,1.0550218340611355,16.387308428571426,4.249126285714286,0.0007546608,0.5360921428571429,12,52,2018,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,10.440000000000001,126.0
CAR,2019-01-06,0.0,23.92,21.66,27.47,16.33,83.7042857142857,3.888e-05,19.41,21.891428571428573,84.42714285714285,12.35,21.962857142857143,83.11,3.18,22.207142857142856,83.24857142857142,2.52,22.55,82.69142857142857,12.79,22.608571428571427,85.62571428571428,0.6699999999999999,21.91857142857143,83.05571428571429,21.25,24.142857142857142,85.54714285714286,151.0,169.0,133.0,134.0,146.0,265.0,21.93035714285714,14.715,9.044786712058817,23.92,113.25,76.91716323422223,169.0,22.255,9.61125,8.841317674097565,23.92,123.875,59.402831822830116,198.0,22.43392857142857,20.503333333333334,35.386850493915986,125.45,146.58333333333334,60.281850628124104,214.0,-151.0,-134.0,-1.0,-1.0,0.0,0.0,20.02206514285714,5.181072,0.0009300096000000001,2.0838240000000003,1,1,2019,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,11.14,173.0
CAR,2019-01-13,126.0,0.99,20.91142857142857,27.14,15.08,81.3,3.3675000000000005e-05,23.92,21.66,83.7042857142857,19.41,21.891428571428573,84.42714285714285,12.35,21.962857142857143,83.11,3.18,22.207142857142856,83.24857142857142,0.65,22.29142857142857,82.47571428571429,2.07,22.868571428571432,82.44571428571429,42.36,23.67714285714285,87.2,0.0,151.0,169.0,133.0,198.0,202.0,21.60642857142857,14.1675,9.992411704220142,23.92,111.5,76.39589866827487,169.0,22.010357142857146,9.47625,8.980073078768585,23.92,114.875,51.49601232827933,169.0,22.20345238095238,17.055833333333336,35.07777629998071,125.45,140.25,57.874668661921724,214.0,126.0,-7.0,10.0,-0.052631578947368474,1.12,1.087378640776699,0.80487,0.20702314285714285,3.333825e-05,2.6473045714285712,1,2,2019,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,12.06,171.0
CAR,2019-01-20,173.0,3.15,20.85,27.64,14.91,80.67142857142858,2.8470000000000004e-05,0.99,20.91142857142857,81.3,23.92,21.66,83.7042857142857,19.41,21.891428571428573,84.42714285714285,12.35,21.962857142857143,83.11,2.52,22.55,82.69142857142857,12.79,22.608571428571427,85.62571428571428,0.67,22.75142857142857,82.10571428571428,126.0,0.0,151.0,169.0,99.0,214.0,21.32821428571429,11.867500000000001,11.495896006835174,23.92,112.5,77.4187746394029,173.0,21.790535714285713,8.27125,9.11761472175208,23.92,124.125,54.77861287556886,173.0,22.045,17.2625,34.97962838957413,125.45,136.83333333333334,54.21981075942474,206.0,47.0,4.0,0.373015873015873,0.023668639053254337,1.524229074889868,1.3826173826173827,2.54115,0.6567750000000001,8.96805e-05,10.264085,1,3,2019,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,12.73,148.0
