Region_ID,date,cases,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,NDVI
BARMM,2016-01-24,30.0,2.31,25.47,32.12,19.52,80.08714285714287,5.2816666666666665e-05
BARMM,2016-01-31,36.0,1.61,24.74571428571429,31.91,18.48,79.95714285714287,5.0383333333333336e-05
BARMM,2016-02-07,27.0,11.54,26.90714285714285,33.47,21.5,79.48428571428572,4.795e-05
BARMM,2016-02-14,27.0,14.04,26.217142857142854,33.21,19.22,79.43571428571428,4.96e-05
BARMM,2016-02-21,27.0,6.9,25.56,33.36,17.57,78.05857142857143,5.125e-05
BARMM,2016-02-28,11.0,25.450000000000003,26.78857142857143,33.71,19.92,76.87714285714286,5.096e-05
BARMM,2016-03-06,20.0,14.85,27.695714285714285,35.04,22.01,75.69571428571429,5.067000000000001e-05
BARMM,2016-03-13,33.0,19.82,27.56142857142857,34.58,20.58,74.96714285714286,5.269333333333334e-05
BARMM,2016-03-20,26.0,0.38,27.178571428571427,34.63,21.02,75.41571428571429,5.471666666666667e-05
BARMM,2016-03-27,28.0,0.18,27.58142857142857,34.72,21.22,71.16,5.674e-05
BARMM,2016-04-03,18.0,1.09,28.27857142857143,36.53,21.04,67.53714285714285,5.712e-05
BARMM,2016-04-10,33.0,11.18,29.27857142857143,37.69,21.5,67.08428571428571,5.75e-05
BARMM,2016-04-17,23.0,8.79,29.70714285714286,37.74,23.04,69.34285714285714,5.650000000000001e-05
BARMM,2016-04-24,35.0,37.620000000000005,28.35142857142857,37.22,22.25,71.95428571428572,5.550000000000001e-05
BARMM,2016-05-01,32.0,55.98,27.68,34.33,23.58,79.49142857142859,5.899000000000001e-05
BARMM,2016-05-08,29.0,28.41,28.305714285714288,35.55,21.95,75.21285714285715,6.248000000000001e-05
BARMM,2016-05-15,37.0,60.56,28.38714285714286,34.89,23.26,76.94714285714285,6.095666666666667e-05
BARMM,2016-05-22,30.0,106.64,26.97714285714286,32.55,22.17,84.73285714285714,5.943333333333334e-05
BARMM,2016-05-29,37.0,51.22,26.947142857142858,33.2,22.8,83.31142857142858,5.791e-05
BARMM,2016-06-05,53.0,64.72,26.59,32.51,22.06,84.98571428571428,5.802e-05
BARMM,2016-06-12,59.0,67.75,26.67714285714285,31.52,23.17,83.80714285714285,5.813000000000001e-05
BARMM,2016-06-19,84.0,74.65,26.65428571428572,32.54,22.99,83.87428571428572,5.776e-05
BARMM,2016-06-26,67.0,128.17,25.33857142857143,30.48,22.72,89.01285714285714,5.739e-05
BARMM,2016-07-03,110.0,58.940000000000005,25.75714285714286,30.87,22.26,85.93285714285715,5.396333333333333e-05
BARMM,2016-07-10,84.0,29.93,26.19142857142857,31.32,22.38,82.76,5.053666666666667e-05
BARMM,2016-07-17,125.0,41.61,26.21,32.34,22.04,83.67571428571429,4.711e-05
BARMM,2016-07-24,81.0,63.330000000000005,26.610000000000003,31.68,21.83,82.81857142857143,5.164e-05
BARMM,2016-07-31,91.0,83.19,25.948571428571427,31.51,22.49,84.41999999999999,5.617e-05
BARMM,2016-08-07,113.0,85.38,24.83857142857143,30.94,21.67,87.2042857142857,5.615e-05
BARMM,2016-08-14,79.0,17.4,25.662857142857145,31.66,20.59,82.38,5.6130000000000006e-05
BARMM,2016-08-21,69.0,96.35,25.804285714285715,31.42,22.44,85.36428571428571,5.6815e-05
BARMM,2016-08-28,66.0,71.66,26.30857142857143,32.06,21.86,83.17,5.75e-05
BARMM,2016-09-04,0.0,73.12,26.44857142857143,31.87,21.87,82.53285714285714,5.734333333333333e-05
BARMM,2016-09-11,75.0,52.58,25.324285714285715,30.74,22.51,87.19142857142857,5.718666666666667e-05
BARMM,2016-09-18,0.0,26.9,25.22571428571429,31.85,21.0,85.80714285714285,5.703000000000001e-05
BARMM,2016-09-25,49.0,60.83,25.81571428571429,31.88,21.61,86.19857142857143,6.197e-05
BARMM,2016-10-02,1.0,58.2,25.54142857142857,31.01,22.05,86.10857142857142,6.691000000000001e-05
BARMM,2016-10-09,46.0,50.45,25.912857142857145,31.96,22.25,85.56857142857143,6.122500000000001e-05
BARMM,2016-10-16,0.0,108.71,25.24428571428572,30.53,22.24,88.78571428571429,5.554e-05
BARMM,2016-10-23,35.0,35.7,26.094285714285714,31.52,22.18,86.62571428571428,5.6183333333333335e-05
BARMM,2016-10-30,0.0,119.1,25.79428571428572,30.61,21.45,85.96714285714286,5.682666666666667e-05
BARMM,2016-11-06,37.0,175.83,25.19142857142857,30.99,21.71,89.60285714285715,5.747e-05
BARMM,2016-11-13,0.0,11.86,25.87285714285714,31.28,21.39,85.41,5.7700000000000007e-05
BARMM,2016-11-20,38.0,53.6,26.08857142857143,31.8,21.93,86.02,5.793000000000001e-05
BARMM,2016-11-27,68.0,16.75,25.81571428571428,31.09,21.24,85.57571428571428,5.789500000000001e-05
BARMM,2016-12-04,37.0,19.05,25.845714285714287,31.13,21.45,86.82000000000001,5.7860000000000005e-05
BARMM,2016-12-11,50.0,29.28,25.9,31.07,21.97,85.00571428571428,5.488e-05
BARMM,2016-12-18,36.0,27.56,25.39428571428571,31.3,21.67,86.68714285714285,5.19e-05
BARMM,2016-12-25,39.0,26.39,25.635714285714283,30.92,20.23,86.23571428571428,5.4205e-05
BARMM,2017-01-01,22.0,19.49,26.06714285714286,31.27,21.5,85.13571428571429,5.6510000000000006e-05
BARMM,2017-01-08,11.0,78.11,24.72142857142857,30.79,19.85,88.2942857142857,5.566666666666667e-05
BARMM,2017-01-15,9.0,7.61,25.312857142857144,30.72,20.28,86.34142857142857,5.482333333333333e-05
BARMM,2017-01-22,14.0,78.69,25.03428571428572,28.97,21.12,89.97857142857143,5.398e-05
BARMM,2017-01-29,18.0,31.95,24.49428571428572,30.79,19.75,87.61285714285714,5.268e-05
BARMM,2017-02-05,16.0,26.67,25.53857142857143,30.74,21.02,84.62857142857142,5.1380000000000006e-05
BARMM,2017-02-12,13.0,1.97,25.124285714285715,31.3,19.52,84.65142857142858,5.2815e-05
BARMM,2017-02-19,17.0,76.49000000000001,24.012857142857143,29.99,17.78,87.15714285714286,5.425e-05
BARMM,2017-02-26,13.0,20.94,25.24857142857143,31.23,19.7,85.56285714285715,5.434666666666667e-05
BARMM,2017-03-05,9.0,26.58,25.147142857142857,31.04,19.89,84.55999999999999,5.444333333333333e-05
BARMM,2017-03-12,10.0,188.1,25.34142857142857,30.39,20.99,87.62,5.454e-05
BARMM,2017-03-19,4.0,36.71,25.687142857142856,30.91,20.07,84.43142857142857,5.5095e-05
BARMM,2017-03-26,2.0,19.58,25.95,32.06,20.62,81.83714285714287,5.565e-05
BARMM,2017-04-02,8.0,42.31,25.425714285714285,30.95,21.02,86.54714285714286,5.9455000000000006e-05
BARMM,2017-04-09,6.0,54.97,25.99857142857143,32.01,20.14,84.08285714285715,6.326000000000001e-05
BARMM,2017-04-16,6.0,42.71,26.89428571428571,32.55,21.64,81.61428571428571,6.211000000000001e-05
BARMM,2017-04-23,5.0,10.01,26.795714285714286,32.34,22.63,82.59285714285714,6.0960000000000006e-05
BARMM,2017-04-30,11.0,63.75,26.31,32.03,21.92,85.42999999999999,5.768333333333334e-05
BARMM,2017-05-07,3.0,193.32,26.865714285714287,32.07,20.38,81.68285714285715,5.440666666666667e-05
BARMM,2017-05-14,10.0,91.87,26.48428571428571,31.22,21.98,85.93571428571428,5.113e-05
BARMM,2017-05-21,5.0,59.16,26.947142857142858,32.38,22.28,85.28714285714285,5.632e-05
BARMM,2017-05-28,4.0,46.97,27.285714285714285,31.93,23.19,84.3457142857143,6.151e-05
BARMM,2017-06-04,15.0,52.7,26.52857142857143,31.47,22.65,86.14857142857143,6.069e-05
BARMM,2017-06-11,8.0,144.64,25.948571428571427,31.34,22.52,87.35,5.987e-05
BARMM,2017-06-18,20.0,33.6,26.325714285714287,31.23,22.24,84.41,6.228666666666667e-05
BARMM,2017-06-25,14.0,62.41,25.91857142857143,31.25,21.72,85.26857142857143,6.470333333333334e-05
BARMM,2017-07-02,17.0,83.85,25.51,31.09,21.56,88.05,6.712000000000001e-05
BARMM,2017-07-09,16.0,71.56,25.962857142857143,30.22,21.9,84.80285714285715,6.3015e-05
BARMM,2017-07-16,11.0,53.61,25.44142857142857,30.77,22.28,86.95714285714287,5.891e-05
BARMM,2017-07-23,8.0,57.82,24.624285714285715,29.18,21.3,87.93285714285715,5.5455e-05
BARMM,2017-07-30,10.0,13.97,25.65571428571429,31.65,21.41,84.70142857142856,5.2e-05
BARMM,2017-08-06,12.0,60.7,25.47142857142857,30.48,22.21,86.97285714285714,5.326e-05
BARMM,2017-08-13,6.0,47.03,26.215714285714284,31.15,21.57,85.23,5.4520000000000007e-05
BARMM,2017-08-20,8.0,45.16,25.82857142857143,30.94,22.09,86.0942857142857,5.571000000000001e-05
BARMM,2017-08-27,15.0,38.75,25.35142857142857,30.29,21.97,87.16285714285713,5.69e-05
BARMM,2017-09-03,19.0,56.650000000000006,25.942857142857143,31.87,22.2,85.61,5.809e-05
BARMM,2017-09-10,10.0,67.15,26.685714285714287,31.49,21.55,83.78,5.6065e-05
BARMM,2017-09-17,3.0,55.07,25.96857142857143,30.9,21.43,85.61142857142856,5.404e-05
BARMM,2017-09-24,1.0,118.71,25.51142857142857,31.47,22.13,86.36,5.550000000000001e-05
BARMM,2017-10-01,8.0,29.89,25.40857142857143,30.68,21.79,87.08857142857143,5.696e-05
BARMM,2017-10-08,2.0,48.09,26.11285714285714,31.15,21.52,85.62,5.6143333333333335e-05
BARMM,2017-10-15,10.0,65.16,26.04142857142857,31.2,22.76,87.42428571428572,5.5326666666666673e-05
BARMM,2017-10-22,6.0,159.03,25.110000000000003,28.92,22.28,90.44571428571427,5.4510000000000005e-05
BARMM,2017-10-29,12.0,86.82,25.205714285714286,30.62,22.54,89.28142857142858,5.738000000000001e-05
BARMM,2017-11-05,2.0,69.78,26.185714285714287,31.36,22.1,85.99428571428572,6.025000000000001e-05
BARMM,2017-11-12,8.0,27.19,25.95285714285714,31.1,21.77,85.30142857142857,5.7715e-05
BARMM,2017-11-19,2.0,15.7,25.72571428571428,31.72,21.36,86.31857142857143,5.518e-05
BARMM,2017-11-26,5.0,12.64,25.81428571428572,31.69,21.38,86.22714285714287,4.6885e-05
BARMM,2017-12-03,2.0,48.67,26.212857142857143,31.75,21.09,85.65142857142857,3.859e-05
BARMM,2017-12-10,1.0,97.76,26.15714285714285,31.44,22.44,85.8442857142857,4.3106666666666665e-05
BARMM,2017-12-17,3.0,53.44,24.52285714285714,28.95,22.35,90.52571428571429,4.7623333333333335e-05
BARMM,2017-12-24,9.0,83.77,25.86142857142857,30.92,21.33,86.53,5.214e-05
BARMM,2017-12-31,6.0,11.36,25.65571428571429,31.32,20.41,85.33,4.8365e-05
BARMM,2018-01-07,32.0,38.13,25.577142857142857,29.97,21.8,87.46142857142857,4.4590000000000005e-05
BARMM,2018-01-14,40.0,33.82,25.585714285714285,31.15,21.28,84.80714285714285,5.1185000000000005e-05
BARMM,2018-01-21,40.0,28.57,24.35571428571429,29.76,21.24,88.76857142857143,5.778e-05
BARMM,2018-01-28,37.0,13.67,25.754285714285714,31.61,21.06,84.92428571428572,5.5875e-05
BARMM,2018-02-04,33.0,51.02,25.33714285714285,31.69,19.59,83.93714285714285,5.397e-05
BARMM,2018-02-11,34.0,8.05,25.80857142857143,31.58,21.63,85.96285714285715,5.3745e-05
BARMM,2018-02-18,44.0,55.1,25.722857142857144,31.74,21.42,84.97,5.352e-05
BARMM,2018-02-25,18.0,8.93,25.74285714285714,31.2,19.83,83.38857142857144,5.198e-05
BARMM,2018-03-04,21.0,34.690000000000005,26.08714285714285,32.34,21.31,83.63714285714286,5.0440000000000005e-05
BARMM,2018-03-11,21.0,3.17,25.88714285714286,32.12,19.49,80.09714285714287,4.89e-05
BARMM,2018-03-18,14.0,2.66,26.42,32.6,19.65,80.40142857142857,5.0745e-05
BARMM,2018-03-25,21.0,49.91,25.78,32.02,21.65,83.35285714285715,5.259e-05
BARMM,2018-04-01,21.0,15.65,25.65285714285714,31.64,20.54,81.45,5.4585e-05
BARMM,2018-04-08,39.0,15.23,26.447142857142858,32.22,21.59,80.98,5.658e-05
BARMM,2018-04-15,17.0,52.46,26.60142857142857,32.35,21.61,84.19285714285715,5.499333333333333e-05
BARMM,2018-04-22,27.0,60.69,26.632857142857144,32.42,22.9,84.63857142857144,5.3406666666666665e-05
BARMM,2018-04-29,20.0,30.57,26.298571428571428,31.4,23.12,85.64,5.182e-05
BARMM,2018-05-06,37.0,38.97,26.6,32.22,22.4,83.51714285714286,5.7855e-05
BARMM,2018-05-13,31.0,25.39,26.49,31.66,22.44,84.62285714285714,6.389e-05
BARMM,2018-05-20,49.0,88.49000000000001,26.397142857142857,30.8,22.82,85.31714285714285,5.9435e-05
BARMM,2018-05-27,47.0,51.43,27.15857142857143,32.43,22.2,82.58714285714287,5.498e-05
BARMM,2018-06-03,43.0,200.84,25.99857142857143,31.44,22.32,87.57285714285715,5.626000000000001e-05
BARMM,2018-06-10,56.0,25.67,25.97428571428572,31.6,21.5,86.8,5.754000000000001e-05
BARMM,2018-06-17,69.0,26.5,26.09714285714286,31.28,22.33,83.58285714285715,5.453000000000001e-05
BARMM,2018-06-24,86.0,56.13,25.98,31.12,21.99,83.78142857142858,5.152e-05
BARMM,2018-07-01,70.0,79.76,26.205714285714286,31.55,21.68,83.76714285714286,4.851e-05
BARMM,2018-07-08,72.0,72.92999999999999,25.124285714285715,30.93,22.14,87.84,5.175e-05
BARMM,2018-07-15,105.0,107.77,25.17714285714285,30.45,21.62,86.3157142857143,5.499000000000001e-05
BARMM,2018-07-22,97.0,31.45,25.712857142857143,31.65,21.55,85.05857142857143,5.5585e-05
BARMM,2018-07-29,68.0,105.38,25.551428571428573,31.05,21.9,86.85428571428572,5.618e-05
BARMM,2018-08-05,61.0,74.76,24.942857142857143,29.46,21.56,87.54142857142857,5.657666666666667e-05
BARMM,2018-08-12,56.0,10.0,25.19142857142857,30.14,21.66,86.60571428571428,5.697333333333333e-05
BARMM,2018-08-19,78.0,82.06,25.332857142857144,30.63,20.8,85.38285714285715,5.737e-05
BARMM,2018-08-26,58.0,58.29,25.897142857142857,31.45,22.24,85.24571428571429,5.903e-05
BARMM,2018-09-02,63.0,59.38,25.367142857142856,31.43,22.04,86.10142857142857,6.069e-05
BARMM,2018-09-09,61.0,17.34,24.97142857142857,30.29,21.15,86.28142857142858,5.9260000000000005e-05
BARMM,2018-09-16,34.0,48.2,24.842857142857145,30.12,21.54,88.08571428571429,5.783000000000001e-05
BARMM,2018-09-23,55.0,91.43,25.74714285714285,30.75,22.23,86.60571428571428,5.2965000000000005e-05
BARMM,2018-09-30,48.0,38.94,25.582857142857144,31.78,22.03,86.06428571428572,4.81e-05
BARMM,2018-10-07,69.0,20.09,26.32,31.7,21.97,84.75857142857141,4.933333333333334e-05
BARMM,2018-10-14,83.0,49.82,26.74142857142857,32.63,22.4,84.23714285714286,5.056666666666667e-05
BARMM,2018-10-21,40.0,102.78,25.08714285714285,30.67,21.53,88.04857142857144,5.1800000000000005e-05
BARMM,2018-10-28,54.0,75.22,25.95142857142857,31.0,22.56,85.19714285714285,4.8205e-05
BARMM,2018-11-04,46.0,16.21,26.447142857142858,31.76,21.5,84.62714285714286,4.461e-05
BARMM,2018-11-11,43.0,24.54,26.685714285714287,32.46,21.48,83.39428571428572,5.19e-05
BARMM,2018-11-18,48.0,56.22,25.98857142857143,31.52,20.48,84.70714285714287,5.919e-05
BARMM,2018-11-25,46.0,11.64,25.42428571428572,31.83,20.45,85.02142857142857,5.655333333333333e-05
BARMM,2018-12-02,42.0,26.46,26.28,31.45,20.74,83.35857142857142,5.391666666666667e-05
BARMM,2018-12-09,33.0,3.18,25.812857142857144,31.5,21.41,85.64714285714285,5.128e-05
BARMM,2018-12-16,64.0,6.0,26.104285714285712,32.31,20.08,83.77714285714286,5.393e-05
BARMM,2018-12-23,45.0,40.72,25.74571428571429,30.96,21.46,86.68714285714285,5.658e-05
BARMM,2018-12-30,24.0,83.03,25.554285714285715,30.47,21.76,86.75571428571428,5.5765e-05
BARMM,2019-01-06,0.0,16.87,25.307142857142857,30.8,18.93,85.06428571428572,5.495e-05
BARMM,2019-01-13,53.0,10.1,24.41,30.62,17.87,85.20142857142856,5.181000000000001e-05
BARMM,2019-01-20,72.0,6.98,24.65,30.94,18.31,83.70714285714287,4.867000000000001e-05
BARMM,2019-01-27,76.0,56.53,25.922857142857143,31.57,22.2,87.04857142857144,5.0270000000000005e-05
BARMM,2019-02-03,74.0,13.91,24.78428571428572,31.43,20.18,82.57000000000001,5.187000000000001e-05
BARMM,2019-02-10,73.0,4.0600000000000005,25.49285714285714,31.8,19.38,80.92714285714285,5.157333333333334e-05
BARMM,2019-02-17,84.0,17.71,24.118571428571425,31.41,17.62,80.77714285714286,5.127666666666667e-05
BARMM,2019-02-24,78.0,1.32,24.82,31.61,17.57,78.72142857142856,5.098e-05
BARMM,2019-03-03,76.0,3.14,25.49285714285714,32.3,16.83,76.79714285714284,4.861500000000001e-05
BARMM,2019-03-10,76.0,3.61,26.10571428571429,32.43,20.24,79.45,4.6250000000000006e-05
BARMM,2019-03-17,62.0,20.06,26.13714285714286,32.87,19.89,77.55714285714285,5.0645e-05
BARMM,2019-03-24,46.0,59.48,26.254285714285714,32.91,20.55,81.83,5.504e-05
BARMM,2019-03-31,43.0,32.95,25.967142857142857,32.75,20.31,79.31714285714285,5.3155e-05
BARMM,2019-04-07,48.0,49.06999999999999,26.357142857142858,33.17,17.85,80.17714285714285,5.127000000000001e-05
BARMM,2019-04-14,67.0,39.77,27.032857142857143,33.19,21.1,81.28142857142858,4.710333333333334e-05
BARMM,2019-04-21,47.0,35.06,27.21857142857143,33.37,22.13,79.66857142857143,4.293666666666667e-05
BARMM,2019-04-28,59.0,51.690000000000005,27.898571428571422,34.13,22.17,79.50714285714285,3.877e-05
BARMM,2019-05-05,73.0,51.98,26.58142857142857,32.15,22.58,83.67999999999999,4.696e-05
BARMM,2019-05-12,56.0,11.67,26.81428571428572,32.26,22.94,82.55142857142857,5.515e-05
BARMM,2019-05-19,68.0,53.84,26.88,32.7,23.17,83.85000000000001,5.515e-05
BARMM,2019-05-26,87.0,23.3,26.68285714285714,31.38,23.65,85.37857142857142,5.515e-05
BARMM,2019-06-02,95.0,43.02,27.33285714285714,32.92,22.13,82.09142857142857,5.187333333333333e-05
BARMM,2019-06-09,109.0,143.18,26.818571428571428,32.03,22.73,84.50999999999999,4.859666666666667e-05
BARMM,2019-06-16,103.0,72.4,27.26714285714285,32.0,23.46,83.85857142857142,4.532e-05
BARMM,2019-06-23,102.0,86.67999999999999,26.40142857142857,31.17,23.59,86.96000000000001,4.8055e-05
BARMM,2019-06-30,145.0,47.51,26.08857142857143,31.01,22.18,84.21285714285715,5.079000000000001e-05
BARMM,2019-07-07,138.0,79.26,25.574285714285715,31.12,22.03,85.77285714285713,5.306500000000001e-05
BARMM,2019-07-14,180.0,131.28,25.06714285714286,30.08,22.23,85.89428571428572,5.534e-05
BARMM,2019-07-21,189.0,35.49,25.72,31.86,21.09,85.52571428571427,5.098e-05
BARMM,2019-07-28,265.0,41.9,25.12285714285714,30.12,21.34,86.81285714285715,4.662e-05
BARMM,2019-08-04,220.0,61.79,24.73857142857143,30.43,20.61,86.30428571428571,4.825666666666667e-05
BARMM,2019-08-11,246.0,1.85,25.4,31.95,20.02,84.34285714285714,4.989333333333334e-05
BARMM,2019-08-18,193.0,26.22,26.16,31.79,21.93,83.02,5.153e-05
BARMM,2019-08-25,152.0,82.22,25.29714285714286,31.32,21.32,84.97285714285714,5.1795e-05
BARMM,2019-09-01,176.0,99.43,25.18428571428572,31.08,21.98,87.73857142857142,5.206e-05
BARMM,2019-09-08,184.0,28.11,25.49714285714285,30.79,21.45,83.48428571428572,5.267e-05
BARMM,2019-09-15,170.0,48.73,25.33714285714285,30.42,21.81,86.37571428571428,5.3280000000000005e-05
BARMM,2019-09-22,142.0,1.06,25.83428571428572,32.17,20.14,82.35571428571428,5.367666666666667e-05
BARMM,2019-09-29,135.0,7.720000000000001,26.82,32.55,22.99,82.40857142857143,5.4073333333333336e-05
BARMM,2019-10-06,94.0,96.58,25.83857142857143,31.07,21.45,85.68714285714285,5.447e-05
BARMM,2019-10-13,130.0,223.75,26.08142857142857,31.09,22.96,85.23714285714286,5.62e-05
BARMM,2019-10-20,117.0,52.32,26.608571428571427,32.05,21.88,83.37428571428572,5.793000000000001e-05
BARMM,2019-10-27,140.0,145.07,26.275714285714287,31.01,22.61,86.01142857142858,5.586000000000001e-05
BARMM,2019-11-03,106.0,120.69,25.235714285714288,30.73,21.36,89.04142857142857,5.3790000000000005e-05
BARMM,2019-11-10,106.0,22.06,25.321428571428573,31.26,21.48,85.51285714285714,5.7395e-05
BARMM,2019-11-17,78.0,6.21,25.58857142857143,31.02,21.71,85.76714285714286,6.1e-05
BARMM,2019-11-24,72.0,27.35,26.16857142857143,31.1,22.4,85.16428571428571,5.918333333333333e-05
BARMM,2019-12-01,71.0,17.94,26.59857142857143,31.98,21.53,83.10142857142857,5.736666666666667e-05
BARMM,2019-12-08,70.0,10.48,25.715714285714284,31.06,21.36,86.73571428571428,5.555e-05
BARMM,2019-12-15,56.0,26.6,25.737142857142857,31.47,20.31,85.74714285714286,5.364e-05
BARMM,2019-12-22,54.0,14.37,25.110000000000003,30.79,20.19,85.55571428571429,5.173e-05
BARMM,2019-12-29,37.0,3.06,25.59714285714286,31.14,18.36,84.27,5.0325e-05
BARMM,2020-01-05,56.0,5.04,24.574285714285715,30.78,18.52,85.15714285714286,4.8920000000000006e-05
BARMM,2020-01-12,45.0,11.99,26.004285714285714,31.77,21.02,83.03,4.9755e-05
BARMM,2020-01-19,56.0,58.85,26.464285714285715,32.28,20.49,81.81285714285714,5.059e-05
BARMM,2020-01-26,55.0,16.87,25.818571428571428,32.33,17.74,83.19428571428571,4.9225e-05
BARMM,2020-02-02,64.0,22.33,26.51,31.89,21.44,81.52,4.7860000000000006e-05
BARMM,2020-02-09,55.0,14.53,25.52428571428572,32.49,18.25,82.23428571428572,4.740000000000001e-05
BARMM,2020-02-16,67.0,8.01,25.692857142857143,32.59,19.03,81.17285714285715,4.694e-05
BARMM,2020-02-23,47.0,4.34,25.17,32.2,18.79,79.16,4.648e-05
BARMM,2020-03-01,63.0,1.97,26.40428571428572,32.72,20.51,80.88,4.9145000000000005e-05
BARMM,2020-03-08,45.0,40.6,26.67428571428572,33.91,20.44,83.26571428571428,5.181e-05
BARMM,2020-03-15,49.0,1.1800000000000002,26.47142857142857,33.73,19.51,75.84285714285714,5.0855e-05
BARMM,2020-03-22,32.0,16.11,27.2,34.32,19.85,76.30571428571429,4.99e-05
BARMM,2020-03-29,18.0,19.16,26.692857142857143,33.4,21.48,77.88714285714286,5.036e-05
BARMM,2020-04-05,7.0,2.7,27.72142857142857,34.85,20.89,72.17142857142856,5.0820000000000005e-05
BARMM,2020-04-12,5.0,17.9,27.617142857142856,34.47,21.31,74.05571428571429,5.128e-05
BARMM,2020-04-19,7.0,7.66,27.71,35.28,21.57,75.89999999999999,5.0985e-05
BARMM,2020-04-26,4.0,11.03,28.18142857142857,35.37,21.55,74.44285714285715,5.069e-05
BARMM,2020-05-03,7.0,8.850000000000001,27.962857142857143,35.71,21.75,73.75999999999999,4.7390000000000005e-05
BARMM,2020-05-10,2.0,19.69,28.49428571428572,35.74,23.42,76.95285714285714,4.4090000000000006e-05
BARMM,2020-05-17,5.0,37.51,27.56428571428572,33.9,23.15,82.08428571428571,4.7875e-05
BARMM,2020-05-24,7.0,45.16,27.617142857142856,35.32,22.83,80.91571428571429,5.166e-05
BARMM,2020-05-31,6.0,90.8,27.14,32.53,23.21,81.92428571428572,5.134e-05
BARMM,2020-06-07,11.0,501.08,27.13714285714286,31.92,23.48,83.4557142857143,5.102e-05
BARMM,2020-06-14,7.0,784.5799999999999,26.037142857142857,31.04,22.25,85.35714285714286,5.0700000000000006e-05
BARMM,2020-06-21,15.0,39.96,26.49142857142857,31.42,22.3,85.62857142857142,5.1265000000000005e-05
BARMM,2020-06-28,15.0,57.41,26.385714285714283,31.76,22.29,84.41857142857144,5.183e-05
BARMM,2020-07-05,17.0,54.02,25.717142857142854,30.43,21.74,84.72571428571429,5.209e-05
BARMM,2020-07-12,17.0,22.36,25.82,30.83,21.5,84.48714285714286,5.235e-05
BARMM,2020-07-19,29.0,29.85,26.63428571428572,31.63,22.05,82.60000000000001,5.345e-05
BARMM,2020-07-26,37.0,44.16,26.23,31.6,21.69,84.60428571428572,5.455000000000001e-05
BARMM,2020-08-02,17.0,110.02,25.827142857142857,31.34,22.25,85.21142857142857,5.565e-05
BARMM,2020-08-09,17.0,61.69,25.99571428571429,31.36,21.53,84.40714285714286,5.438000000000001e-05
BARMM,2020-08-16,18.0,28.85,26.175714285714285,31.64,21.47,83.33,5.3110000000000005e-05
BARMM,2020-08-23,23.0,76.71000000000001,25.87,32.51,21.2,83.92428571428572,5.3815000000000006e-05
BARMM,2020-08-30,16.0,26.85,26.61428571428572,32.29,21.69,81.03142857142858,5.4520000000000007e-05
BARMM,2020-09-06,0.0,106.43,26.91857142857143,33.76,20.99,82.08,5.7015e-05
BARMM,2020-09-13,9.0,42.46,26.72714285714286,31.72,22.45,84.22857142857143,5.951e-05
BARMM,2020-09-20,0.0,166.0,25.75,32.55,21.98,85.89142857142858,5.763666666666667e-05
BARMM,2020-09-27,7.0,11.93,26.125714285714285,30.92,21.74,84.75428571428571,5.5763333333333335e-05
BARMM,2020-10-04,0.0,27.02,26.018571428571427,31.19,22.39,86.05999999999999,5.389000000000001e-05
BARMM,2020-10-11,7.0,32.18,26.02285714285714,31.01,22.86,86.41142857142857,5.268500000000001e-05
BARMM,2020-10-18,0.0,141.02,25.88428571428572,30.8,21.93,86.99857142857142,5.148000000000001e-05
BARMM,2020-10-25,6.0,67.71,25.44,31.39,22.33,87.64999999999999,5.2995e-05
BARMM,2020-11-01,0.0,202.92,25.42,31.08,21.46,87.99285714285715,5.4510000000000005e-05
BARMM,2020-11-08,5.0,42.37,25.67428571428572,31.15,21.37,86.22857142857143,5.2373333333333336e-05
BARMM,2020-11-15,0.0,52.9,25.742857142857144,30.91,22.19,87.37857142857142,5.023666666666667e-05
BARMM,2020-11-22,5.0,19.43,26.342857142857145,32.09,21.9,85.14857142857143,4.81e-05
BARMM,2020-11-29,5.0,45.68,26.381428571428568,31.62,21.86,84.5657142857143,4.535000000000001e-05
BARMM,2020-12-06,4.0,31.92,26.162857142857145,31.89,21.77,85.86142857142856,4.26e-05
BARMM,2020-12-13,6.0,25.66,26.048571428571428,31.15,21.72,85.33,4.6e-05
BARMM,2020-12-20,9.0,37.74,25.69,30.5,21.64,85.01714285714286,4.94e-05
BARMM,2020-12-27,4.0,50.69,25.678571428571427,30.97,21.26,85.5442857142857,5.0615e-05
CAR,2016-01-24,102.0,1.39,21.79142857142857,27.76,16.24,83.22285714285714,2.9616666666666667e-05
CAR,2016-01-31,115.0,0.94,20.74571428571429,28.13,14.66,81.43714285714285,3.144333333333333e-05
CAR,2016-02-07,80.0,6.68,21.695714285714285,27.67,16.07,84.79857142857144,3.327e-05
CAR,2016-02-14,80.0,2.09,20.877142857142854,27.35,14.87,80.62857142857142,3.152e-05
CAR,2016-02-21,75.0,2.1,21.44428571428572,27.31,16.68,81.20142857142856,2.9770000000000005e-05
CAR,2016-02-28,41.0,4.27,22.01142857142857,28.15,16.6,79.96857142857142,2.9335000000000003e-05
CAR,2016-03-06,41.0,5.28,22.00714285714286,28.14,17.04,81.66857142857144,2.89e-05
CAR,2016-03-13,55.0,1.35,23.40714285714285,29.99,17.13,79.73571428571428,3.063333333333333e-05
